stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2025-2026,1.0,Juventus,CAMBIASO Andrea,cambiaso andrea,5.0,4.0,0,0,0,1,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,DJALO Tiago,djalo tiago,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,GATTI Federico,gatti federico,6.0,5.5,0,0,1,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,GONZALEZ Facundo,gonzalez facundo,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,KALULU Pierre,kalulu pierre,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,KELLY Lloyd,kelly lloyd,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,MARIO Joao,mario joao,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,ROUHI Jonas,rouhi jonas,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,RUGANI Daniele,rugani daniele,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,SAVONA Nicolo,savona nicolo,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,ADZIC Vasilije,adzic vasilije,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,ARTHUR,arthur,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,KOOPMEINERS Teun,koopmeiners teun,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,KOSTIC Filip,kostic filip,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,LOCATELLI Manuel,locatelli manuel,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,MCKENNIE Weston,mckennie weston,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,MIRETTI Fabio,miretti fabio,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,THURAM Khephren,thuram khephren,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,CONCEICAO Francisco,conceicao francisco,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,DAVID Jonathan,david jonathan,7.0,10.0,1,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,GONZALEZ Nicolas,gonzalez nicolas,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,MILIK Arek,milik arek,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,PUGNO Diego,pugno diego,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,VLAHOVIC Dusan,vlahovic dusan,7.0,10.0,1,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Juventus,YILDIZ Kenan,yildiz kenan,7.0,9.0,0,2,0,0,0,0.0,0.0,Parma,Juventus - Parma
2025-2026,1.0,Lazio,FURLANETTO Alessio,furlanetto alessio,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,MANDAS Christos,mandas christos,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,PROVEDEL Ivan,provedel ivan,5.0,3.0,-2,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,GIGOT Samuel,gigot samuel,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,GILA Mario,gila mario,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,HYSAJ Elseid,hysaj elseid,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,LAZZARI Manuel,lazzari manuel,4.5,4.5,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,MARUSIC Adam,marusic adam,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,NUNO TAVARES,nuno tavares,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,PATRIC,patric,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,PELLEGRINI Luca,pellegrini luca,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,PROVSTGAARD Oliver,provstgaard oliver,5.5,5.5,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,ROMAGNOLI Alessio,romagnoli alessio,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,BASIC Toma,basic toma,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,BELAHYANE Reda,belahyane reda,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,CATALDI Danilo,cataldi danilo,4.5,4.5,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,DELE-BASHIRU Fisayo,dele-bashiru fisayo,4.5,4.5,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,GUENDOUZI Matteo,guendouzi matteo,5.0,4.5,0,0,1,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,ROVELLA Nicolo,rovella nicolo,5.5,5.5,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,VECINO Matias,vecino matias,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,CANCELLIERI Matteo,cancellieri matteo,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,CASTELLANOS Valentin,castellanos valentin,5.5,5.0,0,0,1,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,DIA Boulaye,dia boulaye,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,ISAKSEN Gustav,isaksen gustav,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,NOSLIN Tijjani,noslin tijjani,,,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,PEDRO,pedro,5.0,5.0,0,0,0,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lazio,ZACCAGNI Mattia,zaccagni mattia,5.0,4.5,0,0,1,0,0,0.0,0.0,Como,Como - Lazio
2025-2026,1.0,Lecce,FALCONE Wladimiro,falcone wladimiro,6.5,7.5,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,FRUCHTL Christian,fruchtl christian,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,SAMOOJA Jasper,samooja jasper,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,GABRIEL Tiago,gabriel tiago,6.5,6.5,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,GALLO Antonino,gallo antonino,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,GASPAR Kialonda,gaspar kialonda,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,GUILBERT Frederic,guilbert frederic,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,JEAN Gaby,jean gaby,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,KOUASSI Owen,kouassi owen,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,NDABA Corrie,ndaba corrie,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,PEHLIVANOV Cristian,pehlivanov cristian,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,PEREZ Matias,perez matias,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,SCOTT Elijah,scott elijah,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,SIEBERT Jamil,siebert jamil,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,VEIGA Danilo,veiga danilo,6.0,5.5,0,0,1,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,BERISHA Medon,berisha medon,5.5,5.5,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,COULIBALY Lassana,coulibaly lassana,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,GORTER Olaf,gorter olaf,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,HELGASON Thorir,helgason thorir,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,KABA Mohamed,kaba mohamed,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,MALEH Youssef,maleh youssef,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,MARCHWINSKI Filip,marchwinski filip,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,OUDIN Remi,oudin remi,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,PIERRET Balthazar,pierret balthazar,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,RAFIA Hamza,rafia hamza,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,RAMADANI Ylber,ramadani ylber,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,SALA Alex,sala alex,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,SOTTIL Riccardo,sottil riccardo,6.0,6.0,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,BANDA Lameck,banda lameck,6.0,5.5,0,0,1,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,BURNETE Rares,burnete rares,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,CAMARDA Francesco,camarda francesco,5.5,5.5,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,MORENTE Tete,morente tete,6.0,5.5,0,0,1,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,N'DRI Konan,n'dri konan,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Lecce,PIEROTTI Santiago,pierotti santiago,,,0,0,0,0,0,0.0,0.0,Genoa,Genoa - Lecce
2025-2026,1.0,Milan,MAIGNAN Mike,maignan mike,6.0,4.0,-2,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,TERRACCIANO Pietro,terracciano pietro,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,TORRIANI Lorenzo,torriani lorenzo,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,ATHEKAME Zachary,athekame zachary,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,BARTESAGHI Davide,bartesaghi davide,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,DE WINTER Koni,de winter koni,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,ESTUPINAN Pervis,estupinan pervis,6.0,7.0,0,1,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,GABBIA Matteo,gabbia matteo,5.5,5.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,JIMENEZ Alex,jimenez alex,5.5,5.0,0,0,1,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,PAVLOVIC Strahinja,pavlovic strahinja,6.0,9.0,1,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,TOMORI Fikayo,tomori fikayo,5.0,5.0,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,ADLI Yacine,adli yacine,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,BENNACER Ismael,bennacer ismael,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,CHUKWUEZE Samuel,chukwueze samuel,5.5,5.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,FOFANA Youssouf,fofana youssouf,5.0,5.0,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,JASHARI Ardon,jashari ardon,5.5,5.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,LOFTUS-CHEEK Ruben,loftus-cheek ruben,5.0,5.0,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,MODRIC Luka,modric luka,6.5,6.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,MUSAH Yunus,musah yunus,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,RICCI Samuele,ricci samuele,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,SAELEMAEKERS Alexis,saelemaekers alexis,5.5,5.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,TRAORE Chaka,traore chaka,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,VOS Silvano,vos silvano,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,ZEROLI Kevin,zeroli kevin,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,GIMENEZ Santiago,gimenez santiago,4.5,4.5,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,LEAO Rafael,leao rafael,,,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Milan,PULISIC Christian,pulisic christian,5.0,5.0,0,0,0,0,0,0.0,0.0,Cremonese,Milan - Cremonese
2025-2026,1.0,Napoli,CONTINI Nikita,contini nikita,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,MERET Alex,meret alex,5.5,6.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,MILINKOVIC Vanja,milinkovic vanja,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,BEUKEMA Sam,beukema sam,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,BUONGIORNO Alessand.,buongiorno alessand.,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,DI LORENZO Giovanni,di lorenzo giovanni,6.5,6.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,GUTIERREZ Miguel,gutierrez miguel,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,JESUS Juan,jesus juan,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,MARIANUCCI Luca,marianucci luca,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,MAZZOCCHI Pasquale,mazzocchi pasquale,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,OLIVERA Mathias,olivera mathias,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,RRAHMANI Amir,rrahmani amir,6.5,6.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,SPINAZZOLA Leonardo,spinazzola leonardo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,ZANOLI Alessandro,zanoli alessandro,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,ANGUISSA Andre' Zam.,anguissa andre' zam.,6.5,6.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,DE BRUYNE Kevin,de bruyne kevin,7.0,10.0,1,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,GILMOUR Billy,gilmour billy,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,HASA Luis,hasa luis,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,LOBOTKA Stanislav,lobotka stanislav,7.0,7.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,MCTOMINAY Scott,mctominay scott,7.5,10.5,1,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,VERGARA Antonio,vergara antonio,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,AMBROSINO Giuseppe,ambrosino giuseppe,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,CHEDDIRA Walid,cheddira walid,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,LANG Noa,lang noa,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,LUCCA Lorenzo,lucca lorenzo,5.0,4.5,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,LUKAKU Romelu,lukaku romelu,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,NERES David,neres david,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Napoli,POLITANO Matteo,politano matteo,7.5,8.5,0,1,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Napoli
2025-2026,1.0,Roma,GOLLINI Pierluigi,gollini pierluigi,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,SVILAR Mile,svilar mile,6.0,7.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,VASQUEZ Devis,vasquez devis,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,ANGELINO Jose',angelino jose',6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,CELIK Zeki,celik zeki,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,GHILARDI Daniele,ghilardi daniele,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,HERMOSO Mario,hermoso mario,6.5,6.5,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,MANCINI Gianluca,mancini gianluca,6.0,5.5,0,0,1,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,NDICKA Evan,ndicka evan,6.5,6.5,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,RENSCH Devyne,rensch devyne,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,SALAH-EDDINE Anass,salah-eddine anass,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,SANGARe' Buba,sangare' buba,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,WESLEY,wesley,7.0,10.0,1,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,BALDANZI Tommaso,baldanzi tommaso,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,CRISTANTE Bryan,cristante bryan,6.5,6.5,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,EL AYNAOUI Neil,el aynaoui neil,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,EL SHAARAWY Stephan,el shaarawy stephan,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,KONE' Manu,kone' manu,7.0,7.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,PELLEGRINI Lorenzo,pellegrini lorenzo,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,PISILLI Niccolo',pisilli niccolo',,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,ROMANO Alessandro,romano alessandro,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,ARENA Antonio,arena antonio,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,BAILEY Leon,bailey leon,,,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,DOVBYK Artem,dovbyk artem,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,DYBALA Paulo,dybala paulo,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,FERGUSON Evan,ferguson evan,7.0,7.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Roma,SOULE' Matias,soule' matias,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Roma - Bologna
2025-2026,1.0,Sassuolo,MURIC Arijanet,muric arijanet,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,RUSSO Alessandro,russo alessandro,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,SATALINO Giacomo,satalino giacomo,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,TURATI Stefano,turati stefano,5.0,3.0,-2,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,ZACCHI Gioele,zacchi gioele,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,CANDE' Fali,cande' fali,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,DOIG Josh,doig josh,6.0,6.0,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,IDZES Jay,idzes jay,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,MISSORI Filippo,missori filippo,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,MUHAREMOVIC Tarik,muharemovic tarik,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,ODENTHAL Cas,odenthal cas,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,PAZ Yeferson,paz yeferson,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,PIERAGNOLO Edoardo,pieragnolo edoardo,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,ROMAGNA Filippo,romagna filippo,6.0,6.0,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,TRESSOLDI Ruan,tressoldi ruan,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,WALUKIEWICZ Sebasti.,walukiewicz sebasti.,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,BOLOCA Daniel,boloca daniel,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,CALIGARA Fabrizio,caligara fabrizio,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,FADERA Alieu,fadera alieu,6.0,6.0,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,GHION Andrea,ghion andrea,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,IANNONI Edoardo,iannoni edoardo,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,KONE Ismael,kone ismael,5.0,4.0,0,0,0,1,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,KUMI Justin,kumi justin,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,LIPANI Luca,lipani luca,5.0,5.0,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,THORSTVEDT Kristian,thorstvedt kristian,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,VOLPATO Cristian,volpato cristian,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
2025-2026,1.0,Sassuolo,VRANCKX Aster,vranckx aster,,,0,0,0,0,0,0.0,0.0,Napoli,Sassuolo - Napoli
