player,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,partita,player_norm,voto_gds,fantavoto,gol,rig_segnati,rig_sbagliati,ammonizioni,espulsioni,autogol,player_team,opponent_team,finishing_form,shot_quality_index,league,home_away,fanta_role,opponent_team_strength,player_team_strength
Aarón Martín,0,2,0.051985278725624,90,MR,pisa,genoa,1,2,2026-04-19,30168,2025,784066,0.4727906286716461,0,1,0,0.051985278725624,0.1748931109905243,0.1634526848793029,pisa - genoa,aaron martin,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,genoa,Pisa,0.6309246483290027,0.4050657792820435,Serie A,a,D,weak,weak
Aarón Martín,0,0,0.0,3,Sub,atalanta,genoa,0,0,2026-05-02,30184,2025,787430,0.0,0,0,0,0.0,0.0,0.0,atalanta - genoa,aaron martin,,,0.0,0.0,0.0,0.0,0.0,0.0,genoa,Atalanta,0.4171820812440635,0.3776457483000118,Serie A,a,D,top,weak
Aarón Martín,0,0,0.0,72,DML,fiorentina,genoa,0,0,2026-05-10,30197,2025,789346,0.1147534698247909,0,2,0,0.0,0.1050250232219696,0.0959302186965942,fiorentina - genoa,aaron martin,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,genoa,Fiorentina,0.4072776132499726,0.3780114395794474,Serie A,a,D,mid,weak
Aarón Martín,0,0,0.0,1,Sub,genoa,milan,1,2,2026-05-17,30207,2025,791015,0.0,0,0,0,0.0,0.0,0.0,genoa - milan,aaron martin,,,0.0,0.0,0.0,0.0,0.0,0.0,genoa,AC Milan,0.3977176209247119,0.378576498334526,Serie A,h,D,top,weak
Abdelhamid Sabiri,0,0,0.0,1,Sub,milan,sampdoria,1,0,2022-02-13,17001,2021,513031,0.0,0,0,0,0.0,0.0,0.0,milan - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,AC Milan,0.3666079355635897,0.4471514445955762,Serie A,a,C,top,weak
Abdelhamid Sabiri,0,0,0.0,44,Sub,atalanta,sampdoria,4,0,2022-02-28,17016,2021,517032,0.0,0,0,0,0.0,0.0415183007717132,0.0415183007717132,atalanta - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Atalanta,0.3403105121047092,0.4471514445955762,Serie A,a,C,top,weak
Abdelhamid Sabiri,0,0,0.0,19,Sub,udinese,sampdoria,2,1,2022-03-05,17034,2021,517338,0.0,0,0,0,0.0,0.0,0.0,udinese - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Udinese,0.3403105121047092,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,0,0.0,90,FW,venezia,sampdoria,0,2,2022-03-20,17055,2021,521618,0.6678739786148071,1,3,0,0.0,0.6678739786148071,0.3772319853305816,venezia - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Venezia,0.1908379479200036,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,1,0.0070223100483417,90,FW,bologna,sampdoria,2,0,2022-04-11,17066,2021,525841,0.031395599246025,0,1,0,0.0070223100483417,0.1723490059375763,0.1653259992599487,bologna - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Bologna,0.3197450917578142,0.4471514445955762,Serie A,a,C,mid,weak
Abdelhamid Sabiri,0,1,0.0128809995949268,90,ML,verona,sampdoria,1,1,2022-04-23,17089,2021,528985,0.0,0,0,0,0.0128809995949268,0.0128809995949268,0.0,verona - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Verona,0.3264724726557136,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,2,0.1156949996948242,70,ML,lazio,sampdoria,2,0,2022-05-07,17110,2021,533085,0.0,0,0,0,0.1156949996948242,0.1156949996948242,0.0,lazio - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Lazio,0.4607226213903254,0.4471514445955762,Serie A,a,C,mid,weak
Abdelhamid Sabiri,0,1,0.0299552008509635,90,ML,inter,sampdoria,3,0,2022-05-22,17129,2021,538025,0.1263169944286346,0,2,0,0.0299552008509635,0.5603659749031067,0.4887720048427582,inter - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Inter,0.3632900096105441,0.4471514445955762,Serie A,a,C,top,weak
Abdelhamid Sabiri,0,2,0.2617399990558624,82,MC,salernitana,sampdoria,4,0,2022-08-28,18608,2022,545502,0.2028390020132064,0,3,0,0.2617399990558624,0.6590200066566467,0.3186450004577636,salernitana - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Salernitana,0.5014072582490504,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,0,0.0,83,AMC,verona,sampdoria,2,1,2022-09-04,18627,2022,548174,0.0,0,0,0,0.0,0.1025469973683357,0.1025469973683357,verona - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Verona,0.1908379479200036,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,1,6,0.1864079982042312,90,MC,spezia,sampdoria,2,1,2022-09-17,18649,2022,550817,0.1000280007719993,0,2,1,0.1864079982042312,0.2554390132427215,0.0,spezia - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Spezia,0.4895313715619422,0.4471514445955762,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,1,0.0110464002937078,73,MC,bologna,sampdoria,1,1,2022-10-08,18662,2022,554421,0.0,0,0,0,0.0110464002937078,0.0110464002937078,0.0,bologna - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Bologna,0.6129124525193355,0.4471514445955762,Serie A,a,C,mid,weak
Abdelhamid Sabiri,0,2,0.0519471988081932,63,AMR,cremonese,sampdoria,0,1,2022-10-24,18684,2022,559448,0.0,0,0,0,0.0519471988081932,0.0263909995555877,0.0,cremonese - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Cremonese,0.6726007963022287,0.4425379642622508,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,1,0.0140302004292607,26,Sub,empoli,sampdoria,1,0,2023-01-16,18754,2022,569750,0.3470459878444671,0,2,0,0.0140302004292607,0.0837515965104103,0.0,empoli - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Empoli,0.5954304150839779,0.4265583167340995,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,2,0.1520150005817413,43,Sub,lecce,sampdoria,1,1,2023-04-16,18876,2022,588880,0.0,0,0,0,0.1520150005817413,0.0,0.0,lecce - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Lecce,0.7332959589950117,0.417390164248085,Serie A,a,C,weak,weak
Abdelhamid Sabiri,0,0,0.0,12,Sub,fiorentina,sampdoria,5,0,2023-04-30,18894,2022,593344,0.0,0,0,0,0.0,0.0,0.0,fiorentina - sampdoria,abdelhamid sabiri,,,,,,,,,sampdoria,Fiorentina,0.4336643631870395,0.3671873365911836,Serie A,a,C,mid,weak
Abdelhamid Sabiri,0,1,0.0129246171563863,24,Sub,fiorentina,bologna,2,2,2025-10-26,29917,2025,747071,0.1448271870613098,0,3,0,0.0129246171563863,0.0891875401139259,0.0762629210948944,fiorentina - bologna,abdelhamid sabiri,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,fiorentina,Bologna,0.5574230012356414,0.3671873365911836,Serie A,h,C,mid,mid
Abdou Harroui,0,1,0.0140727004036307,14,Sub,sassuolo,torino,0,1,2021-09-17,16793,2021,481677,0.0,0,0,0,0.0140727004036307,0.0140727004036307,0.0,sassuolo - torino,abdou harroui,,,,,,,,,sassuolo,Torino,0.5013729348771223,0.4471514445955762,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,30,Sub,atalanta,sassuolo,2,1,2021-09-21,16796,2021,483491,0.0,0,0,0,0.0,0.0,0.0,atalanta - sassuolo,abdou harroui,,,,,,,,,sassuolo,Atalanta,0.3459738684728387,0.4471514445955762,Serie A,a,C,top,mid
Abdou Harroui,0,0,0.0,6,Sub,sassuolo,salernitana,1,0,2021-09-26,16811,2021,485315,0.0,0,0,0,0.0,0.0772351995110511,0.0772351995110511,sassuolo - salernitana,abdou harroui,,,,,,,,,sassuolo,Salernitana,0.3459738684728387,0.4471514445955762,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,25,Sub,genoa,sassuolo,2,2,2021-10-17,16828,2021,488722,0.0265203993767499,0,1,0,0.0,0.0265203993767499,0.0,genoa - sassuolo,abdou harroui,,,,,,,,,sassuolo,Genoa,0.1908379479200036,0.4471514445955762,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,2,Sub,juventus,sassuolo,1,2,2021-10-27,16848,2021,491356,0.0,0,0,0,0.0,0.0,0.0,juventus - sassuolo,abdou harroui,,,,,,,,,sassuolo,Juventus,0.1908379479200036,0.4471514445955762,Serie A,a,C,top,mid
Abdou Harroui,0,0,0.0,4,Sub,sassuolo,empoli,1,2,2021-10-31,16864,2021,492917,0.0,0,0,0,0.0,0.0,0.0,sassuolo - empoli,abdou harroui,,,,,,,,,sassuolo,Empoli,0.1908379479200036,0.4471514445955762,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,2,Sub,udinese,sassuolo,3,2,2021-11-07,16874,2021,494584,0.0,0,0,0,0.0,0.0194448996335268,0.0194448996335268,udinese - sassuolo,abdou harroui,,,,,,,,,sassuolo,Udinese,0.1908379479200036,0.4471514445955762,Serie A,a,C,weak,mid
Abdou Harroui,0,2,0.1026030033826828,9,Sub,milan,sassuolo,1,3,2021-11-28,16889,2021,497981,0.0,0,0,0,0.1026030033826828,0.1026030033826828,0.0,milan - sassuolo,abdou harroui,,,,,,,,,sassuolo,AC Milan,0.450540021051668,0.4471514445955762,Serie A,a,C,top,mid
Abdou Harroui,0,0,0.0,12,Sub,sassuolo,napoli,2,2,2021-12-01,16904,2021,499039,0.0,0,0,0,0.0,0.0,0.0,sassuolo - napoli,abdou harroui,,,,,,,,,sassuolo,Napoli,0.1908379479200036,0.4471514445955762,Serie A,h,C,top,mid
Abdou Harroui,0,0,0.0,2,Sub,spezia,sassuolo,2,2,2021-12-05,16914,2021,500591,0.0,0,0,0,0.0,0.0525287017226219,0.0525287017226219,spezia - sassuolo,abdou harroui,,,,,,,,,sassuolo,Spezia,0.1908379479200036,0.4471514445955762,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,10,Sub,fiorentina,sassuolo,2,2,2021-12-19,16929,2021,503963,0.0082637602463364,0,1,0,0.0,0.0082637602463364,0.0082637602463364,fiorentina - sassuolo,abdou harroui,,,,,,,,,sassuolo,Fiorentina,0.1908379479200036,0.4471514445955762,Serie A,a,C,mid,mid
Abdou Harroui,0,2,0.0335180982947349,90,DMC,sassuolo,genoa,1,1,2022-01-06,16954,2021,506400,0.0967492014169693,0,2,0,0.0335180982947349,0.5657209753990173,0.4689719974994659,sassuolo - genoa,abdou harroui,,,,,,,,,sassuolo,Genoa,0.3687588668710814,0.4471514445955762,Serie A,h,C,weak,mid
Abdou Harroui,0,1,0.1239510029554367,63,DMC,empoli,sassuolo,1,5,2022-01-09,16957,2021,507159,0.0,0,0,0,0.1239510029554367,0.6501700282096863,0.6501700282096863,empoli - sassuolo,abdou harroui,,,,,,,,,sassuolo,Empoli,0.4661800375268866,0.454973996070783,Serie A,a,C,weak,mid
Abdou Harroui,0,1,0.0160560999065637,7,Sub,sassuolo,verona,2,4,2022-01-16,16974,2021,508359,0.0,0,0,0,0.0160560999065637,0.0160560999065637,0.0,sassuolo - verona,abdou harroui,,,,,,,,,sassuolo,Verona,0.3354537549768889,0.4189381788162881,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,46,MC,torino,sassuolo,1,1,2022-01-23,16985,2021,510280,0.0,0,0,0,0.0,0.0,0.0,torino - sassuolo,abdou harroui,,,,,,,,,sassuolo,Torino,0.1908379479200036,0.4094875210216909,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,20,Sub,sassuolo,roma,2,2,2022-02-13,17003,2021,513554,0.0,0,0,0,0.0,0.0,0.0,sassuolo - roma,abdou harroui,,,,,,,,,sassuolo,Roma,0.1908379479200036,0.4094875210216909,Serie A,h,C,mid,mid
Abdou Harroui,0,1,0.0848259031772613,11,Sub,inter,sassuolo,0,2,2022-02-20,17009,2021,515073,0.0788422971963882,0,1,0,0.0848259031772613,0.163668006658554,0.0,inter - sassuolo,abdou harroui,,,,,,,,,sassuolo,Inter,0.4350716214360898,0.4094875210216909,Serie A,a,C,top,mid
Abdou Harroui,0,0,0.0,6,Sub,venezia,sassuolo,1,4,2022-03-06,17035,2021,518235,0.0,0,0,0,0.0,0.0,0.0,venezia - sassuolo,abdou harroui,,,,,,,,,sassuolo,Venezia,0.1908379479200036,0.3714295876656581,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,1,Sub,salernitana,sassuolo,2,2,2022-03-12,17041,2021,519235,0.0,0,0,0,0.0,0.0,0.0,salernitana - sassuolo,abdou harroui,,,,,,,,,sassuolo,Salernitana,0.1908379479200036,0.3714295876656581,Serie A,a,C,weak,mid
Abdou Harroui,0,1,0.100282996892929,6,Sub,sassuolo,spezia,4,1,2022-03-18,17054,2021,520820,0.0,0,0,0,0.100282996892929,0.1895100027322769,0.0892272964119911,sassuolo - spezia,abdou harroui,,,,,,,,,sassuolo,Spezia,0.448720882339481,0.3714295876656581,Serie A,h,C,weak,mid
Abdou Harroui,0,1,0.0286650005728006,16,Sub,lazio,sassuolo,2,1,2022-04-02,17060,2021,522948,0.0,0,0,0,0.0286650005728006,0.0543515011668205,0.0256865993142128,lazio - sassuolo,abdou harroui,,,,,,,,,sassuolo,Lazio,0.3610589904352203,0.3601184448818092,Serie A,a,C,mid,mid
Abdou Harroui,0,0,0.0,4,Sub,juventus,sassuolo,3,0,2022-08-15,18591,2022,541870,0.0,0,0,0,0.0,0.0,0.0,juventus - sassuolo,abdou harroui,,,,,,,,,sassuolo,Juventus,0.1908379479200036,0.3399727888576809,Serie A,a,C,top,mid
Abdou Harroui,0,0,0.0,8,Sub,sassuolo,lecce,1,0,2022-08-20,18595,2022,542773,0.0,0,0,0,0.0,0.0212411992251873,0.0212411992251873,sassuolo - lecce,abdou harroui,,,,,,,,,sassuolo,Lecce,0.1908379479200036,0.3399727888576809,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,19,Sub,sassuolo,milan,0,0,2022-08-30,18612,2022,545806,0.0,0,0,0,0.0,0.0,0.0,sassuolo - milan,abdou harroui,,,,,,,,,sassuolo,AC Milan,0.1908379479200036,0.3399727888576809,Serie A,h,C,top,mid
Abdou Harroui,0,0,0.0,15,Sub,cremonese,sassuolo,0,0,2022-09-04,18625,2022,547693,0.0328027009963989,0,1,0,0.0,0.0328027009963989,0.0,cremonese - sassuolo,abdou harroui,,,,,,,,,sassuolo,Cremonese,0.1908379479200036,0.3658840911079024,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,20,Sub,sassuolo,udinese,1,3,2022-09-11,18641,2022,549688,0.0,0,0,0,0.0,0.0,0.0,sassuolo - udinese,abdou harroui,,,,,,,,,sassuolo,Udinese,0.1908379479200036,0.4123375272802116,Serie A,h,C,weak,mid
Abdou Harroui,0,1,0.0104870004579424,68,MC,torino,sassuolo,0,1,2022-09-17,18650,2022,550938,0.0,0,0,0,0.0104870004579424,0.0700889974832534,0.0596019998192787,torino - sassuolo,abdou harroui,,,,,,,,,sassuolo,Torino,0.3222564184705505,0.4226780495775886,Serie A,a,C,weak,mid
Abdou Harroui,1,2,0.4292190074920654,21,Sub,sassuolo,salernitana,5,0,2022-10-02,18661,2022,553050,0.0,0,0,1,0.4292190074920654,0.4663049876689911,0.0370861999690532,sassuolo - salernitana,abdou harroui,,,,,,,,,sassuolo,Salernitana,0.5216923710585328,0.4139030544810866,Serie A,h,C,weak,mid
Abdou Harroui,0,1,0.0154977003112435,18,Sub,sassuolo,inter,1,2,2022-10-08,18669,2022,553889,0.0,0,0,0,0.0154977003112435,0.0154977003112435,0.0,sassuolo - inter,abdou harroui,,,,,,,,,sassuolo,Inter,0.5550775708205574,0.5088096131390155,Serie A,h,C,top,mid
Abdou Harroui,0,0,0.0,2,Sub,napoli,sassuolo,4,0,2022-10-29,18699,2022,559851,0.0,0,0,0,0.0,0.0,0.0,napoli - sassuolo,abdou harroui,,,,,,,,,sassuolo,Napoli,0.4029563864354034,0.534388691900903,Serie A,a,C,top,mid
Abdou Harroui,0,1,0.0773181989789009,16,Sub,empoli,sassuolo,1,0,2022-11-05,18704,2022,561691,0.0,0,0,0,0.0773181989789009,0.0773181989789009,0.0,empoli - sassuolo,abdou harroui,,,,,,,,,sassuolo,Empoli,0.6299597272436044,0.534388691900903,Serie A,a,C,weak,mid
Abdou Harroui,0,3,0.0924317985773086,66,MC,sassuolo,roma,1,1,2022-11-09,18719,2022,563459,0.0,0,0,0,0.0924317985773086,0.1071259975433349,0.0146936997771263,sassuolo - roma,abdou harroui,,,,,,,,,sassuolo,Roma,0.636732872637408,0.5116175563973717,Serie A,h,C,mid,mid
Abdou Harroui,0,1,0.0253417994827032,8,Sub,bologna,sassuolo,3,0,2022-11-12,18723,2022,564777,0.0,0,0,0,0.0253417994827032,0.1394670009613037,0.1141249984502792,bologna - sassuolo,abdou harroui,,,,,,,,,sassuolo,Bologna,0.5444030021509313,0.5536893161137674,Serie A,a,C,mid,mid
Abdou Harroui,0,0,0.0,1,Sub,sassuolo,atalanta,1,0,2023-02-04,18789,2022,573596,0.0,0,0,0,0.0,0.0,0.0,sassuolo - atalanta,abdou harroui,,,,,,,,,sassuolo,Atalanta,0.3724200265434076,0.5552380942853498,Serie A,h,C,top,mid
Abdou Harroui,0,0,0.0,21,Sub,udinese,sassuolo,2,2,2023-02-12,18792,2022,575239,0.0,0,0,0,0.0,0.0,0.0,udinese - sassuolo,abdou harroui,,,,,,,,,sassuolo,Udinese,0.3652235595624914,0.5552380942853498,Serie A,a,C,weak,mid
Abdou Harroui,0,0,0.0,1,Sub,sassuolo,cremonese,3,2,2023-03-06,18829,2022,580621,0.0,0,0,0,0.0,0.0438768006861209,0.0438768006861209,sassuolo - cremonese,abdou harroui,,,,,,,,,sassuolo,Cremonese,0.3581300626973593,0.5552380942853498,Serie A,h,C,weak,mid
Abdou Harroui,0,1,0.0324313007295131,14,Sub,sassuolo,spezia,1,0,2023-03-17,18849,2022,582560,0.0211750995367765,0,1,0,0.0324313007295131,0.1424800008535385,0.1213049963116645,sassuolo - spezia,abdou harroui,,,,,,,,,sassuolo,Spezia,0.5269667292114777,0.5552380942853498,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,16,Sub,sassuolo,torino,1,1,2023-04-03,18861,2022,585897,0.0,0,0,0,0.0,0.0,0.0,sassuolo - torino,abdou harroui,,,,,,,,,sassuolo,Torino,0.3333829115372294,0.5452885968970995,Serie A,h,C,weak,mid
Abdou Harroui,1,1,0.6195150017738342,68,MC,verona,sassuolo,2,1,2023-04-08,18864,2022,587011,0.0216953996568918,0,1,1,0.6195150017738342,0.875898003578186,0.2346879988908767,verona - sassuolo,abdou harroui,,,,,,,,,sassuolo,Verona,0.6766395130657635,0.5452885968970995,Serie A,a,C,weak,mid
Abdou Harroui,0,2,0.3848440051078796,19,Sub,sassuolo,juventus,1,0,2023-04-16,18879,2022,589356,0.3814879953861236,0,2,0,0.3848440051078796,0.7360150218009949,0.0,sassuolo - juventus,abdou harroui,,,,,,,,,sassuolo,Juventus,0.7352180678229829,0.7376240512452733,Serie A,h,C,top,mid
Abdou Harroui,0,0,0.0,47,MC,sassuolo,empoli,2,1,2023-04-30,18899,2022,592983,0.0,0,0,0,0.0,0.0,0.0,sassuolo - empoli,abdou harroui,,,,,,,,,sassuolo,Empoli,0.4013431879547847,0.5025680106314125,Serie A,h,C,weak,mid
Abdou Harroui,0,0,0.0,24,Sub,sassuolo,bologna,1,1,2023-05-08,18919,2022,595824,0.0,0,0,0,0.0,0.0,0.0,sassuolo - bologna,abdou harroui,,,,,,,,,sassuolo,Bologna,0.3920301130383049,0.5068740539067266,Serie A,h,C,mid,mid
Abdou Harroui,0,0,0.0,90,MC,sassuolo,fiorentina,1,3,2023-06-02,18959,2022,601555,0.0,0,0,0,0.0,0.0,0.0,sassuolo - fiorentina,abdou harroui,,,,,,,,,sassuolo,Fiorentina,0.3835636812960505,0.5068740539067266,Serie A,h,C,mid,mid
Abdou Harroui,1,1,0.7612988352775574,90,MC,frosinone,napoli,1,3,2023-08-19,22306,2023,605315,0.0397084131836891,0,1,0,0.0,0.0742070823907852,0.0742070823907852,frosinone - napoli,abdou harroui,,,,,,,,,frosinone,Napoli,0.7312422772413162,0.5369972963063572,Serie A,h,C,top,weak
Abdou Harroui,1,2,0.1063656210899353,88,AMC,frosinone,atalanta,2,1,2023-08-26,22315,2023,607073,0.0672749429941177,0,2,1,0.1063656210899353,0.2417528480291366,0.1353872269392013,frosinone - atalanta,abdou harroui,,,,,,,,,frosinone,Atalanta,0.6315729257242232,0.2534406366005118,Serie A,h,C,top,weak
Abdou Harroui,0,5,1.0654653310775757,90,AMC,udinese,frosinone,0,0,2023-09-02,22327,2023,608921,0.0,0,0,0,1.0654653310775757,1.6845251321792605,0.6384193301200867,udinese - frosinone,abdou harroui,,,,,,,,,frosinone,Udinese,0.8959429774381035,0.4257345394603129,Serie A,a,C,weak,weak
Abdou Harroui,0,1,0.0586332306265831,8,Sub,lecce,frosinone,2,1,2023-12-16,22462,2023,630143,0.0,0,0,0,0.0586332306265831,0.0586332306265831,0.0,lecce - frosinone,abdou harroui,,,,,,,,,frosinone,Lecce,0.7368884719234818,0.3044215851323465,Serie A,a,C,weak,weak
Abdou Harroui,0,3,0.0645540580153465,18,Sub,frosinone,juventus,1,2,2023-12-23,22466,2023,632499,0.0,0,0,0,0.0645540580153465,0.0514758937060833,0.0,frosinone - juventus,abdou harroui,,,,,,,,,frosinone,Juventus,0.7332273122511556,0.2666438001044119,Serie A,h,C,top,weak
Abdou Harroui,0,1,0.0798513665795326,77,AMC,lazio,frosinone,3,1,2023-12-29,22483,2023,633295,0.0784572958946228,0,1,0,0.0798513665795326,0.1923329979181289,0.0340243354439735,lazio - frosinone,abdou harroui,,,,,,,,,frosinone,Lazio,0.7418996842249783,0.237593956858936,Serie A,a,C,mid,weak
Abdou Harroui,1,2,0.0767929106950759,90,MC,frosinone,monza,2,3,2024-01-06,22487,2023,634197,0.0219465754926204,0,1,1,0.0767929106950759,0.1775609254837036,0.090066559612751,frosinone - monza,abdou harroui,,,,,,,,,frosinone,Monza,0.7267630772047046,0.2088826820285343,Serie A,h,C,weak,weak
Abdou Harroui,0,1,0.0126677453517913,49,ML,atalanta,frosinone,5,0,2024-01-15,22495,2023,635597,0.0903617292642593,0,1,0,0.0126677453517913,0.0903617292642593,0.0,atalanta - frosinone,abdou harroui,,,,,,,,,frosinone,Atalanta,0.7130337284334813,0.4902084803107844,Serie A,a,C,top,weak
Abdou Harroui,0,1,0.0322796255350112,22,Sub,frosinone,cagliari,3,1,2024-01-21,22508,2023,636106,0.2082097977399826,1,1,0,0.0322796255350112,0.0,0.0,frosinone - cagliari,abdou harroui,,,,,,,,,frosinone,Cagliari,0.7443252025078944,0.2415407253786754,Serie A,h,C,weak,weak
Abdou Harroui,0,3,0.0630132853984832,87,MC,verona,frosinone,1,1,2024-01-28,22516,2023,637278,0.0886698812246322,0,1,0,0.0630132853984832,0.1590186208486557,0.1335585266351699,verona - frosinone,abdou harroui,,,,,,,,,frosinone,Verona,0.7779621069973914,0.3449768134746346,Serie A,a,C,weak,weak
Abdou Harroui,0,1,0.0240961052477359,80,AML,frosinone,milan,2,3,2024-02-03,22531,2023,638704,0.1031915768980979,0,3,0,0.0240961052477359,0.1272876858711242,0.0619612298905849,frosinone - milan,abdou harroui,,,,,,,,,frosinone,AC Milan,0.7125417601025125,0.3251892577746915,Serie A,h,C,top,weak
Abdou Harroui,0,1,0.0116546330973505,65,ML,fiorentina,frosinone,5,1,2024-02-11,22537,2023,640572,0.0,0,0,0,0.0116546330973505,0.0116546330973505,0.0,fiorentina - frosinone,abdou harroui,,,,,,,,,frosinone,Fiorentina,0.6725550318063247,0.3071620295692992,Serie A,a,C,mid,weak
Abdou Harroui,0,2,0.1112643256783485,21,Sub,frosinone,roma,0,3,2024-02-18,22552,2023,642608,0.0524734631180763,0,1,0,0.1112643256783485,0.1112643256783485,0.0,frosinone - roma,abdou harroui,,,,,,,,,frosinone,Roma,0.7944716488947874,0.2971954277137346,Serie A,h,C,mid,weak
Abdou Harroui,0,0,0.0,74,MC,juventus,frosinone,3,2,2024-02-25,22562,2023,643636,0.1281953901052475,1,1,0,0.0,0.1579510420560836,0.0297556538134813,juventus - frosinone,abdou harroui,,,,,,,,,frosinone,Juventus,0.51767653654295,0.7790316478985253,Serie A,a,C,top,weak
Abdou Harroui,0,0,0.0,3,FW,frosinone,lecce,1,1,2024-03-03,22566,2023,645592,0.0,0,0,0,0.0,0.0,0.0,frosinone - lecce,abdou harroui,,,,,,,,,frosinone,Lecce,0.5053658871447531,0.4719176605683117,Serie A,h,C,weak,weak
Abdou Harroui,0,1,0.01786426641047,17,Sub,frosinone,inter,0,5,2024-05-10,22657,2023,660173,0.0690139606595039,0,1,0,0.01786426641047,0.1085167527198791,0.0906524881720542,frosinone - inter,abdou harroui,,,,,,,,,frosinone,Inter,0.6419271429225207,0.598670569067099,Serie A,h,C,top,weak
Abdou Harroui,0,5,0.8090111017227173,74,AMC,monza,frosinone,0,1,2024-05-19,22671,2023,663354,0.7539122104644775,1,2,0,0.8090111017227173,1.5826514959335327,0.0197282042354345,monza - frosinone,abdou harroui,,,,,,,,,frosinone,Monza,0.8403276737906732,0.6233548227723088,Serie A,a,C,weak,weak
Abdou Harroui,0,3,0.1026929840445518,88,AMC,frosinone,udinese,0,1,2024-05-26,22678,2023,664845,0.0,0,0,0,0.1026929840445518,0.1255022287368774,0.0428177379071712,frosinone - udinese,abdou harroui,,,,,,,,,frosinone,Udinese,0.7339938675575488,0.542491698703001,Serie A,h,C,weak,weak
Abdou Harroui,0,0,0.0,10,Sub,verona,napoli,3,0,2024-08-18,27366,2024,667082,0.0,0,0,0,0.0,0.0992970168590545,0.0992970168590545,verona - napoli,abdou harroui,,,,,,,,,verona,Napoli,0.4649329550135005,0.5759462258355138,Serie A,h,C,top,weak
Abdou Harroui,0,2,0.1673933863639831,23,Sub,verona,juventus,0,3,2024-08-26,27381,2024,669331,0.0,0,0,0,0.1673933863639831,0.5699558854103088,0.402562528848648,verona - juventus,abdou harroui,,,,,,,,,verona,Juventus,0.7469795432703309,0.2793836156086659,Serie A,h,C,top,weak
Abdou Harroui,0,2,0.103447325527668,64,AMC,genoa,verona,0,2,2024-09-01,27389,2024,672824,0.0,0,0,0,0.103447325527668,0.1271403431892395,0.0236930232495069,genoa - verona,abdou harroui,,,,,,,,,verona,Genoa,0.7034803899135051,0.2303834379153334,Serie A,a,C,weak,weak
Abdou Harroui,0,1,0.0287327375262975,68,FWL,lazio,verona,2,1,2024-09-16,27396,2024,674952,0.0,0,0,0,0.0287327375262975,0.0287327375262975,0.0,lazio - verona,abdou harroui,,,,,,,,,verona,Lazio,0.6032561438835751,0.2138266948586767,Serie A,a,C,mid,weak
